ts,x direction pos,y direction pos,z direction pos, x origin, y origin, z origin, viewedObjects
2020-09-15T14:18:48.0866165Z,-0.3765112,0.1863088,-0.9074846,229.1605,-183.7709,272.3442,PictureFrame
2020-09-15T14:18:48.1176057Z,-0.3767689,0.1870959,-0.9072157,229.1605,-183.771,272.3441,PictureFrame
2020-09-15T14:18:48.1475956Z,-0.3731052,0.1894642,-0.9082378,229.16,-183.7709,272.3443,PictureFrame
2020-09-15T14:18:48.1785859Z,-0.3711935,0.1925962,-0.9083623,229.1596,-183.7709,272.3445,PictureFrame
2020-09-15T14:18:48.2095757Z,-0.3687929,0.1943547,-0.9089653,229.1593,-183.7709,272.3446,PictureFrame
2020-09-15T14:18:48.2395673Z,-0.3683454,0.1942712,-0.9091646,229.1592,-183.7708,272.3447,PictureFrame
2020-09-15T14:18:48.2675564Z,-0.3685745,0.195111,-0.9088919,229.1594,-183.7707,272.3448,PictureFrame
2020-09-15T14:18:48.2965474Z,-0.3684782,0.1939066,-0.9091887,229.1599,-183.7708,272.3446,PictureFrame
2020-09-15T14:18:48.3265375Z,-0.3716077,0.1955837,-0.9075543,229.1603,-183.7708,272.3444,PictureFrame
2020-09-15T14:18:48.3675258Z,-0.3747678,0.1979764,-0.9057342,229.1611,-183.7708,272.3442,PictureFrame
2020-09-15T14:18:48.3985140Z,-0.3740965,0.2029943,-0.9049006,229.1614,-183.7709,272.3441,PictureFrame
2020-09-15T14:18:48.4265050Z,-0.3735092,0.2043482,-0.9048385,229.1615,-183.7709,272.344,PictureFrame
2020-09-15T14:18:48.4514969Z,-0.3736503,0.2048897,-0.9046577,229.1616,-183.7709,272.3439,PictureFrame
2020-09-15T14:18:48.4814869Z,-0.3737091,0.2064844,-0.9042708,229.1614,-183.771,272.3439,PictureFrame
2020-09-15T14:18:48.5144769Z,-0.3724349,0.2067135,-0.904744,229.1613,-183.771,272.3439,PictureFrame
2020-09-15T14:18:48.5464660Z,-0.3724327,0.205405,-0.9050429,229.161,-183.7709,272.3441,PictureFrame
2020-09-15T14:18:48.5754564Z,-0.3731275,0.2048979,-0.9048716,229.1607,-183.7709,272.3442,PictureFrame
2020-09-15T14:18:48.6064471Z,-0.3727966,0.2040353,-0.9052029,229.1605,-183.7708,272.3444,PictureFrame
2020-09-15T14:18:48.6334372Z,-0.3721091,0.2032228,-0.9056684,229.1605,-183.7708,272.3444,PictureFrame
2020-09-15T14:18:48.6634277Z,-0.3707851,0.2043388,-0.9059603,229.1605,-183.7708,272.3444,PictureFrame
2020-09-15T14:18:48.6954177Z,-0.3680264,0.2033265,-0.9073119,229.1606,-183.7708,272.3443,PictureFrame
2020-09-15T14:18:48.7244080Z,-0.3702548,0.2017374,-0.9067599,229.1606,-183.7708,272.3443,PictureFrame
2020-09-15T14:18:48.8114950Z,-0.3709722,0.2016417,-0.9064878,229.1607,-183.7708,272.3443,PictureFrame
2020-09-15T14:18:48.8434853Z,-0.3692544,0.2037132,-0.906726,229.1607,-183.7709,272.3441,PictureFrame
2020-09-15T14:18:48.8704759Z,-0.3684539,0.202257,-0.9073774,229.1607,-183.771,272.3441,PictureFrame
2020-09-15T14:18:48.8973372Z,-0.3673958,0.2024944,-0.9077535,229.1606,-183.771,272.3441,PictureFrame
2020-09-15T14:18:48.9283272Z,-0.3669904,0.2027942,-0.9078505,229.1605,-183.771,272.3441,PictureFrame
2020-09-15T14:18:48.9583182Z,-0.3670806,0.2026475,-0.9078468,229.1603,-183.7711,272.344,PictureFrame
2020-09-15T14:18:48.9913059Z,-0.3659967,0.2028253,-0.9082446,229.1601,-183.7711,272.3441,PictureFrame
2020-09-15T14:18:49.0232960Z,-0.3665337,0.2035366,-0.9078689,229.1599,-183.7711,272.3441,PictureFrame
